,0,1
1006,0.52039886,0.5247537
1007,0.5370009,0.53957975
1008,0.5514946,0.553697
1009,0.5594314,0.56203616
1010,0.5779869,0.5816258
1011,0.59965235,0.60320437
1012,0.5955694,0.5980594
1013,0.5763458,0.58050287
1014,0.57804054,0.5839449
1015,0.571925,0.57477057
1016,0.595571,0.59850895
1017,0.58670104,0.589265
1018,0.5876824,0.5905224
1019,0.5826003,0.58723557
1020,0.59864837,0.6026752
1021,0.60076874,0.60318756
1022,0.60202074,0.60535455
1023,0.6153941,0.6199398
1024,0.6115857,0.6141523
1025,0.6111143,0.6147233
1026,0.6242816,0.6294168
1027,0.6184651,0.62066007
1028,0.5944616,0.59740525
1029,0.5889989,0.5951965
1030,0.5800952,0.58324206
1031,0.60945225,0.61228555
1032,0.60202473,0.60442245
1033,0.60112184,0.6037972
1034,0.60008615,0.6051424
1035,0.6055986,0.60944223
1036,0.6117761,0.6146995
1037,0.5989238,0.6022669
1038,0.6013188,0.60565495
1039,0.6048436,0.60851455
1040,0.6221764,0.6252173
1041,0.64517736,0.64853334
1042,0.63641524,0.63868463
1043,0.6581253,0.6632141
1044,0.66478443,0.6692431
1045,0.6879041,0.69078374
1046,0.67623186,0.67982745
1047,0.6859302,0.69095445
1048,0.67701757,0.68089473
1049,0.6846297,0.68846154
1050,0.6877986,0.6920855
1051,0.68769616,0.6907306
1052,0.6749954,0.678607
1053,0.6913209,0.69679654
1054,0.68467677,0.68749535
1055,0.70264745,0.70623744
1056,0.71168154,0.7163776
1057,0.7072222,0.7097665
1058,0.71260566,0.7174407
1059,0.703564,0.7083584
1060,0.7109015,0.7145089
1061,0.71405613,0.71822655
1062,0.70141065,0.70463693
1063,0.6999681,0.7043123
1064,0.6970453,0.70164335
1065,0.70364267,0.70706236
1066,0.6965286,0.69989455
1067,0.71142,0.7161313
1068,0.7035699,0.70679665
1069,0.7112116,0.7151135
1070,0.7275269,0.7327424
1071,0.7441743,0.74719834
1072,0.74080306,0.7438321
1073,0.7366933,0.7420709
1074,0.7395094,0.7444726
1075,0.75263333,0.75644326
1076,0.7609021,0.7646395
1077,0.7605091,0.7641773
1078,0.7534638,0.75769675
1079,0.7498661,0.75480306
1080,0.75246984,0.7569084
1081,0.72323847,0.7260771
1082,0.7358825,0.7415056
1083,0.70063406,0.7037622
1084,0.72310054,0.7271664
1085,0.70800006,0.712114
1086,0.7014928,0.70394385
1087,0.6793817,0.6841154
1088,0.68199,0.68725944
1089,0.69937575,0.7027031
1090,0.6860368,0.6878766
1091,0.6725201,0.6769358
1092,0.6680169,0.67349327
1093,0.6779096,0.6813748
1094,0.6755286,0.6783384
1095,0.68085885,0.6850008
1096,0.67578125,0.6794381
1097,0.67540514,0.67915547
1098,0.6699062,0.67433274
1099,0.6883868,0.69270813
1100,0.6916877,0.6944907
1101,0.70421636,0.7078551
1102,0.6921593,0.6961849
1103,0.7034422,0.70810866
1104,0.61994517,0.6221241
1105,0.63698405,0.6448904
1106,0.6159268,0.6200845
1107,0.63215387,0.63160443
1108,0.6041065,0.60784936
1109,0.6296429,0.6348282
1110,0.6358731,0.6378828
1111,0.64721,0.6501862
1112,0.6135155,0.6177424
1113,0.62838906,0.63390434
1114,0.5930483,0.59597015
1115,0.61324453,0.61739564
1116,0.6050379,0.6085525
1117,0.6130625,0.6147529
1118,0.6134,0.6175263
1119,0.6261942,0.6302601
1120,0.64502394,0.6480663
1121,0.64340144,0.64647794
1122,0.65934795,0.6640867
1123,0.64950943,0.65299416
1124,0.65073967,0.6545898
1125,0.6522851,0.6572205
1126,0.6649165,0.6681838
1127,0.6652579,0.6679876
1128,0.6626577,0.66674924
1129,0.6754299,0.68011093
1130,0.6647502,0.6675502
1131,0.68164444,0.6862563
1132,0.6630745,0.6667055
1133,0.6773098,0.68115306
1134,0.6876999,0.6923059
1135,0.6814914,0.6836848
1136,0.7005054,0.70528233
1137,0.705277,0.70966566
1138,0.7060076,0.7085179
1139,0.7167058,0.7220298
1140,0.7192246,0.72346807
1141,0.72485167,0.7278789
1142,0.7268415,0.7316091
1143,0.71509284,0.71893084
1144,0.70867133,0.712713
1145,0.69216883,0.69675493
1146,0.6955159,0.69970965
1147,0.69234633,0.69560087
1148,0.6842466,0.6874119
1149,0.65438807,0.658162
1150,0.660388,0.665882
1151,0.6440869,0.6471473
1152,0.6708613,0.6743493
1153,0.65231514,0.6551441
1154,0.6629224,0.6665188
1155,0.6672174,0.6721333
1156,0.67715716,0.6802684
1157,0.6775711,0.68102574
1158,0.68419313,0.6888958
1159,0.68520904,0.68886125
1160,0.6921655,0.6959406
1161,0.6944124,0.6986573
1162,0.6917834,0.6953026
1163,0.693921,0.69815683
1164,0.6830554,0.68699944
1165,0.6877328,0.691874
1166,0.6788906,0.68262744
1167,0.678223,0.68189263
1168,0.6787481,0.68292093
1169,0.66458064,0.66771483
1170,0.6616056,0.66588175
1171,0.6516336,0.65587366
1172,0.6636083,0.6672144
1173,0.6522103,0.65509975
1174,0.64151007,0.6451502
1175,0.6486002,0.6537132
1176,0.6378467,0.6405412
1177,0.6486652,0.65235436
1178,0.6329784,0.6368153
1179,0.6362568,0.6397561
1180,0.6263124,0.6303074
1181,0.632856,0.63672024
1182,0.63781315,0.6411675
1183,0.6315925,0.634465
1184,0.6271746,0.63131833
1185,0.633696,0.6381761
1186,0.6381236,0.6410924
1187,0.65067977,0.6541765
1188,0.6473196,0.65082157
1189,0.6397058,0.64322245
1190,0.6421404,0.6470828
1191,0.6371732,0.6407497
1192,0.63000464,0.6330228
1193,0.6282251,0.6326994
1194,0.62531626,0.62873244
1195,0.6094407,0.6121385
1196,0.60177827,0.60643613
1197,0.5992581,0.60325974
1198,0.601285,0.6038438
1199,0.60227937,0.6056745
1200,0.59186757,0.5951253
1201,0.5929676,0.59680116
1202,0.5957548,0.59972715
1203,0.59626824,0.5990926
1204,0.59929305,0.6027734
1205,0.59128726,0.5948379
1206,0.59431666,0.5980457
1207,0.5959676,0.5996883
1208,0.59495866,0.59796643
1209,0.5797019,0.5829617
1210,0.5790236,0.58356285
1211,0.5765558,0.5799916
1212,0.58180237,0.58453655
1213,0.579332,0.58264524
1214,0.58705026,0.5905639
1215,0.6038232,0.60728073
1216,0.598605,0.60109246
1217,0.6094154,0.61368096
1218,0.60722566,0.61125886
1219,0.6111095,0.61417305
1220,0.6081262,0.6121231
1221,0.60811734,0.6118823
1222,0.6126768,0.61608267
1223,0.6175099,0.62097967
1224,0.62599856,0.62945104
1225,0.6288493,0.63215554
1226,0.62028104,0.6238024
1227,0.6305585,0.63534164
1228,0.6263332,0.6295924
1229,0.63392353,0.6371913
1230,0.61935097,0.6231133
1231,0.62164515,0.6256554
1232,0.6213151,0.6251668
1233,0.61783355,0.62082833
1234,0.61105067,0.6146908
1235,0.60377395,0.60775495
1236,0.60574436,0.60942906
1237,0.6002139,0.60333633
1238,0.60248053,0.6060587
1239,0.58847916,0.5917397
1240,0.6081836,0.61246943
1241,0.5966194,0.59923685
1242,0.6056738,0.6089506
1243,0.6011407,0.605484
1244,0.6112763,0.6145117
1245,0.6211586,0.62461805
1246,0.61525315,0.61834705
1247,0.62421185,0.6283784
1248,0.61715156,0.6208594
1249,0.619596,0.62310946
1250,0.6195539,0.6236542
1251,0.6172164,0.62042403
1252,0.6163325,0.61985636
1253,0.6218031,0.6258701
1254,0.62641424,0.6295507
1255,0.6220322,0.6251364
1256,0.6260338,0.6304697
1257,0.6286043,0.6322949
1258,0.63733053,0.6405618
1259,0.63679665,0.6404234
1260,0.6369355,0.6406512
1261,0.64071536,0.64473486
1262,0.6413489,0.6449809
1263,0.6550701,0.6589314
1264,0.65626824,0.6595442
1265,0.64860713,0.6518973
1266,0.65250516,0.65749776
1267,0.65538013,0.65921104
1268,0.6571807,0.66006577
1269,0.65168095,0.6556914
1270,0.64040947,0.644308
1271,0.6434146,0.6475891
1272,0.63293505,0.6363769
1273,0.6321974,0.6357281
1274,0.6206639,0.62439406
1275,0.62923753,0.6331327
1276,0.62434375,0.62742984
1277,0.63582146,0.63939905
1278,0.6327127,0.63626134
1279,0.6386265,0.64217603
1280,0.63565284,0.63960123
1281,0.6286983,0.63233006
1282,0.62744474,0.6316104
1283,0.6200768,0.62370837
1284,0.60680807,0.6099794
1285,0.6072564,0.61164916
1286,0.5921082,0.5951358
1287,0.5910243,0.5943519
1288,0.577441,0.581278
1289,0.56970155,0.57286257
1290,0.5731774,0.57703686
1291,0.5560195,0.5586241
1292,0.5624098,0.56611073
1293,0.56298405,0.5666808
1294,0.55606407,0.55808073
1295,0.55094,0.5548905
1296,0.5397396,0.5437124
1297,0.5489707,0.55220646
1298,0.5459735,0.548782
1299,0.53162533,0.5342351
1300,0.52824396,0.5325271
1301,0.5324086,0.5360631
1302,0.54473305,0.54697394
1303,0.54266715,0.54517674
1304,0.5349464,0.5383598
1305,0.5360631,0.54019654
1306,0.5350641,0.5383096
1307,0.53983,0.5428196
1308,0.53723335,0.5403218
1309,0.53202826,0.5350498
1310,0.52017385,0.5236458
1311,0.5245771,0.52859807
1312,0.52079296,0.52342975
1313,0.5244537,0.5271565
1314,0.51416606,0.51737803
1315,0.5189933,0.52243644
1316,0.5292598,0.5325451
1317,0.5464952,0.5489917
1318,0.5449739,0.5472586
1319,0.5360806,0.5397178
1320,0.5383425,0.5430553
1321,0.535229,0.53824544
1322,0.54241264,0.54541755
1323,0.5333761,0.53642774
1324,0.52809364,0.5311463
1325,0.5293643,0.5332942
1326,0.529317,0.5322406
1327,0.5305556,0.5332626
1328,0.5238176,0.5271419
1329,0.518287,0.5216483
1330,0.5181933,0.521683
1331,0.506833,0.5096576
1332,0.5065656,0.5099649
1333,0.5083064,0.51163864
1334,0.5252486,0.5277939
1335,0.5145034,0.5164238
1336,0.5210145,0.5249616
1337,0.5176183,0.5213574
1338,0.52056354,0.52313393
1339,0.5240782,0.5276954
1340,0.519752,0.5226234
1341,0.5283014,0.53145003
1342,0.5293271,0.5325686
1343,0.53280777,0.5355827
1344,0.5379093,0.5413685
1345,0.5271659,0.53011084
1346,0.5272337,0.5309583
1347,0.5128588,0.51637065
1348,0.51329154,0.5165557
1349,0.50151956,0.5045515
1350,0.5140202,0.51729846
1351,0.50639206,0.50861585
1352,0.5106939,0.5135602
1353,0.5090117,0.51271904
1354,0.5220285,0.52499497
1355,0.53040534,0.5330695
1356,0.53117263,0.5339689
1357,0.54078245,0.54453266
1358,0.5344744,0.53748405
1359,0.5380215,0.5415251
1360,0.530786,0.5344559
1361,0.53333664,0.53648174
1362,0.52841645,0.5315177
1363,0.5332563,0.5365683
1364,0.5479324,0.5511381
1365,0.5501464,0.552307
1366,0.5683822,0.5719906
1367,0.5682583,0.5715352
1368,0.58372307,0.58706886
1369,0.57586825,0.57943237
1370,0.6014767,0.60576034
1371,0.5877685,0.59021986
1372,0.6083819,0.612324
1373,0.5948484,0.59860444
1374,0.59204197,0.5950105
1375,0.6170154,0.6223655
1376,0.6023436,0.60396695
1377,0.61111426,0.6143868
1378,0.6029465,0.6082201
1379,0.6149549,0.6178601
1380,0.6152786,0.61836964
1381,0.6108185,0.61464566
1382,0.6133205,0.61719155
1383,0.6173577,0.62094355
1384,0.5931403,0.5959007
1385,0.5921024,0.5969894
1386,0.5925987,0.59676135
1387,0.58761907,0.58933604
1388,0.5909437,0.5948689
1389,0.5845415,0.58816874
1390,0.5852145,0.5880425
1391,0.5872627,0.59142363
1392,0.5882302,0.59154177
1393,0.6046125,0.60789645
1394,0.6274381,0.63099754
1395,0.63972735,0.6421462
1396,0.6384584,0.6418973
1397,0.6438725,0.64915574
1398,0.6438343,0.6477332
1399,0.64332783,0.64671016
1400,0.6414441,0.64571977
1401,0.64406836,0.6476698
1402,0.6414902,0.64460516
1403,0.6371928,0.641085
1404,0.6501818,0.65455604
1405,0.64959687,0.65238523
1406,0.6516523,0.65513813
1407,0.6360198,0.6402552
1408,0.61259377,0.61633074
1409,0.5982035,0.6030084
1410,0.5989519,0.6030717
1411,0.5956261,0.59753054
1412,0.6050044,0.6081661
1413,0.6021305,0.60541826
1414,0.6114763,0.61474097
1415,0.6183833,0.62244236
1416,0.62263596,0.6260072
1417,0.6300273,0.6337247
1418,0.6398915,0.64391875
1419,0.627337,0.63015616
1420,0.64810145,0.65305734
1421,0.6313784,0.63452935
1422,0.6369893,0.6402973
1423,0.63322115,0.63813055
1424,0.6165516,0.6191259
1425,0.6236417,0.62806964
1426,0.61456305,0.61840343
1427,0.61738044,0.6199039
1428,0.6110697,0.61501
1429,0.6083694,0.61212444
1430,0.6072816,0.6106497
1431,0.6019606,0.60555804
1432,0.5969736,0.6006113
1433,0.60106796,0.6048116
1434,0.60475546,0.60797405
1435,0.5890042,0.591672
1436,0.5870068,0.59156615
1437,0.5802764,0.5842147
1438,0.58056897,0.58330345
1439,0.57369435,0.57718146
1440,0.5858198,0.58964765
1441,0.58736175,0.58985376
1442,0.5921414,0.5952822
1443,0.5932027,0.5973228
1444,0.6030236,0.6065446
1445,0.61560917,0.6190165
1446,0.6141784,0.61726713
1447,0.62394404,0.62799215
1448,0.62639403,0.63023335
1449,0.621887,0.6249875
1450,0.6175996,0.6219007
1451,0.62462574,0.62893665
1452,0.63273025,0.63557994
1453,0.6575423,0.6610832
1454,0.64187485,0.64439654
1455,0.6651635,0.67006266
1456,0.6599869,0.66421604
1457,0.68207425,0.6853527
1458,0.68977875,0.693967
1459,0.6998484,0.70332336
1460,0.71354246,0.71767855
1461,0.71966803,0.72381175
1462,0.71357715,0.7172284
1463,0.7273967,0.7326671
1464,0.7139239,0.71740866
1465,0.72240096,0.7263584
1466,0.7086384,0.7130389
1467,0.71071786,0.7144655
1468,0.7054405,0.70948553
1469,0.7042615,0.70814395
1470,0.7037306,0.7075809
1471,0.71139085,0.7154591
1472,0.7119036,0.7154411
1473,0.7144673,0.718356
1474,0.71858305,0.7230599
1475,0.71707034,0.7207928
1476,0.7209571,0.7251202
1477,0.7140554,0.7181293
1478,0.71443254,0.71845484
1479,0.70382607,0.70779455
1480,0.73950815,0.74458575
1481,0.73555034,0.7377728
1482,0.75704265,0.7607572
1483,0.75641125,0.7617575
1484,0.78088593,0.7850691
1485,0.7704952,0.7740264
1486,0.78568804,0.79109526
1487,0.80245566,0.8073398
1488,0.8089851,0.81164396
1489,0.8076654,0.8122157
1490,0.8096384,0.81516373
1491,0.818288,0.8224549
1492,0.82816243,0.83235145
1493,0.8355094,0.8399135
1494,0.8395002,0.84359634
1495,0.83536625,0.83978975
1496,0.8437451,0.8490313
1497,0.82969046,0.83345807
1498,0.8326742,0.8372947
1499,0.82551545,0.8303318
1500,0.82764983,0.8313836
1501,0.8273791,0.8317144
1502,0.8225898,0.82683825
1503,0.8199166,0.8241923
1504,0.81099045,0.815436
1505,0.80795765,0.812464
1506,0.80931216,0.81367874
1507,0.8104936,0.8143861
1508,0.8002475,0.80401635
1509,0.80832726,0.8134388
1510,0.7984133,0.8022889
1511,0.80001473,0.8040495
1512,0.7842406,0.7888168
1513,0.7843724,0.78878725
1514,0.78171194,0.78587914
1515,0.7835397,0.7874012
1516,0.7845012,0.78856266
1517,0.79244536,0.79678714
1518,0.8006339,0.8047924
1519,0.80356705,0.8075787
1520,0.8021227,0.8066133
1521,0.8044075,0.80921686
1522,0.8142681,0.81877685
1523,0.80834067,0.81189215
1524,0.82052624,0.8254125
1525,0.81375825,0.81794226
1526,0.81957126,0.8236623
1527,0.80763483,0.81222093
1528,0.80568194,0.8101752
1529,0.80766165,0.81221867
1530,0.801553,0.805218
1531,0.7973814,0.8015318
1532,0.7893458,0.7939167
1533,0.78418887,0.78831816
1534,0.78593594,0.7903379
1535,0.7783425,0.7821474
1536,0.7807626,0.7849573
1537,0.765022,0.7690058
1538,0.7696528,0.77427757
1539,0.7582822,0.762292
1540,0.759096,0.7629818
1541,0.75438845,0.7587464
1542,0.754923,0.7588136
1543,0.7425082,0.74618363
1544,0.74948156,0.75439847
1545,0.73411864,0.7376431
1546,0.7456374,0.7498779
1547,0.74982506,0.75428724
1548,0.76330435,0.7665181
1549,0.7609768,0.7647834
1550,0.7576492,0.76235974
1551,0.751827,0.75638914
1552,0.7465126,0.7507546
1553,0.7497779,0.75419605
1554,0.7454501,0.74894726
1555,0.741001,0.7446791
1556,0.7390562,0.7436799
1557,0.7249591,0.7286024
1558,0.7270292,0.73151183
1559,0.72478396,0.72907126
1560,0.7362037,0.739642
1561,0.744675,0.7484915
1562,0.7538181,0.7577388
1563,0.7582339,0.76229596
1564,0.7665841,0.7712469
1565,0.77400845,0.7784282
1566,0.7773284,0.781263
1567,0.7790766,0.7834871
1568,0.7810389,0.78552127
1569,0.77516276,0.77905726
1570,0.7726554,0.7771343
1571,0.7717829,0.7763121
1572,0.78045654,0.7844459
1573,0.7791642,0.78280175
1574,0.76810324,0.77204883
1575,0.7672093,0.7723038
1576,0.759333,0.76345277
1577,0.7704127,0.77456534
1578,0.77132696,0.77523386
1579,0.79059494,0.79458666
1580,0.8076171,0.81187093
1581,0.8418112,0.8462844
1582,0.8340665,0.8373976
1583,0.85369444,0.8595314
1584,0.8353009,0.84020674
1585,0.8632171,0.86818635
1586,0.8429593,0.84674525
1587,0.85982823,0.86434627
1588,0.8566965,0.8615056
1589,0.857365,0.8609234
1590,0.8612361,0.86634064
1591,0.8563421,0.8608787
1592,0.836957,0.8404939
1593,0.8352982,0.8410114
1594,0.8265717,0.83093035
1595,0.8252865,0.82847345
1596,0.81575584,0.8202841
1597,0.8163396,0.82087564
1598,0.815609,0.81950486
1599,0.80958337,0.81370866
1600,0.80829835,0.81302226
1601,0.8012227,0.8053216
1602,0.8031917,0.8075409
1603,0.7852074,0.78909624
1604,0.78984547,0.7945694
1605,0.78761554,0.79192626
1606,0.8007592,0.8044648
1607,0.796834,0.8006526
1608,0.7861855,0.7903048
1609,0.7923584,0.7978169
1610,0.78535706,0.7892488
1611,0.7913557,0.795249
1612,0.78342944,0.7878213
1613,0.7826294,0.7866361
1614,0.78171104,0.7861172
1615,0.78038836,0.78458
1616,0.770002,0.7737831
1617,0.7680465,0.7727431
1618,0.748898,0.752787
1619,0.7430485,0.7472583
1620,0.70650184,0.71027756
1621,0.7030789,0.7078556
1622,0.7033633,0.7076001
1623,0.6886679,0.69038785
1624,0.70121956,0.7059649
1625,0.6994937,0.70351875
1626,0.7233236,0.7263993
1627,0.70465076,0.70820475
1628,0.7108449,0.7159178
1629,0.71308213,0.71780634
1630,0.715838,0.7188661
1631,0.71181345,0.7157811
1632,0.6998011,0.7039902
1633,0.70799637,0.71245337
1634,0.6971084,0.70050013
1635,0.696759,0.7005669
1636,0.6783957,0.6824827
1637,0.6881895,0.692626
1638,0.6895825,0.6931145
1639,0.68816495,0.6910229
1640,0.69113207,0.69564223
1641,0.6834023,0.68723404
1642,0.6938911,0.69799495
1643,0.69845414,0.70256174
1644,0.71702343,0.7205585
1645,0.71317136,0.71642745
1646,0.71769744,0.7222204
1647,0.7075739,0.7120137
1648,0.71934795,0.72380114
1649,0.7254175,0.72936475
1650,0.74054277,0.74395573
1651,0.7420452,0.7457336
1652,0.7397259,0.7439481
1653,0.7521359,0.75729215
1654,0.7456033,0.7491623
1655,0.7557348,0.75999403
1656,0.74665713,0.7509608
1657,0.74470335,0.7484549
1658,0.73226607,0.7366389
1659,0.7372134,0.7418742
1660,0.73270744,0.73612905
1661,0.74187165,0.745764
1662,0.72880757,0.7325535
1663,0.7240995,0.72821224
1664,0.71282685,0.71749973
1665,0.7234156,0.72779083
1666,0.7198997,0.72297585
1667,0.70777017,0.7110777
1668,0.70304894,0.70813215
1669,0.7056273,0.7098373
1670,0.71163917,0.71484756
1671,0.69919664,0.7026497
1672,0.7068945,0.7117145
1673,0.7069011,0.7107413
1674,0.7146846,0.7181003
1675,0.7044903,0.7084633
1676,0.7067912,0.71125245
1677,0.71019113,0.7143955
1678,0.7094765,0.7128538
1679,0.7177563,0.72200143
1680,0.72487366,0.7289039
1681,0.72825336,0.73162854
1682,0.73946685,0.7440944
1683,0.7382922,0.74228203
1684,0.7428002,0.7467699
1685,0.7405976,0.7452023
1686,0.73707294,0.7410351
1687,0.73679334,0.7409897
1688,0.7413324,0.7456689
1689,0.74137866,0.7448633
1690,0.7473176,0.7514219
1691,0.7452438,0.7494272
1692,0.7660365,0.7705548
1693,0.76027584,0.76366436
1694,0.77495,0.7794522
1695,0.7626064,0.76695
1696,0.77202487,0.7764174
1697,0.7702744,0.77478576
1698,0.76770574,0.7713115
1699,0.7753674,0.7800169
1700,0.77475154,0.77877486
1701,0.7891315,0.7931795
1702,0.7834501,0.78745437
1703,0.7846532,0.78901994
1704,0.77589536,0.7805077
1705,0.7803203,0.78486264
1706,0.76843065,0.7721249
1707,0.76967597,0.77399445
1708,0.76343495,0.7677208
1709,0.7731195,0.777117
1710,0.7654822,0.7691469
1711,0.7672987,0.7716502
1712,0.75962925,0.76403296
1713,0.7608504,0.76502347
1714,0.7516629,0.7556915
1715,0.7562256,0.76061285
1716,0.7604411,0.76449037
1717,0.75585735,0.7591568
1718,0.76395977,0.7687423
1719,0.76525956,0.76952004
1720,0.7687278,0.77231944
1721,0.7738756,0.77863264
1722,0.7697176,0.7737112
1723,0.7706784,0.77479553
1724,0.7555361,0.75986874
1725,0.761343,0.76606035
1726,0.75955415,0.76344097
1727,0.754829,0.75814223
1728,0.7546888,0.7593608
1729,0.75827223,0.7625896
1730,0.76507056,0.76871014
1731,0.7669389,0.7710545
1732,0.7848073,0.7895546
1733,0.78391117,0.7873819
1734,0.8051793,0.809927
1735,0.7870192,0.7909564
1736,0.7992697,0.804114
1737,0.78389883,0.7885246
1738,0.7913195,0.7953906
1739,0.78336227,0.78754246
1740,0.78473145,0.78875923
1741,0.7854527,0.7897346
1742,0.77328205,0.7769791
1743,0.74943215,0.7535455
1744,0.7509516,0.7566674
1745,0.7419196,0.7453289
1746,0.75156415,0.75483537
1747,0.75141275,0.755651
1748,0.7557528,0.75929165
1749,0.756657,0.7608801
1750,0.7624844,0.76727617
1751,0.77155644,0.77567947
1752,0.7747507,0.7785281
1753,0.774004,0.77832806
1754,0.7778108,0.78245425
1755,0.7843646,0.78859615
1756,0.7893027,0.7932818
1757,0.8034888,0.8080293
1758,0.79474926,0.7983383
1759,0.8073277,0.8122897
1760,0.8154034,0.82035685
1761,0.8176117,0.8208159
1762,0.8075341,0.8119178
1763,0.80860215,0.8141445
1764,0.80938184,0.8133862
1765,0.8096616,0.8133725
1766,0.8038957,0.80837846
1767,0.79653823,0.80072165
1768,0.7878511,0.7921282
1769,0.7883754,0.7931278
1770,0.7852947,0.7891003
1771,0.79217005,0.7961639
1772,0.7838891,0.7878448
1773,0.79417515,0.79877055
1774,0.7925651,0.7967715
1775,0.8057599,0.80999744
1776,0.80345356,0.8076037
1777,0.81397873,0.8184793
1778,0.81222093,0.81655884
1779,0.8144285,0.8187051
1780,0.81514376,0.81984484
1781,0.8167382,0.8210069
1782,0.82076836,0.82502043
1783,0.8100792,0.8140613
1784,0.83936,0.8449148
1785,0.8296797,0.8328197
1786,0.8477815,0.8520212
1787,0.856714,0.86249626
1788,0.8518834,0.85498345
1789,0.86269176,0.86796033
1790,0.8622782,0.86758304
1791,0.88267934,0.88658345
1792,0.8864767,0.890736
1793,0.89224255,0.8969109
1794,0.88395464,0.8884455
1795,0.8820653,0.8871347
1796,0.8787198,0.8836273
1797,0.8697033,0.8735354
1798,0.8726662,0.8774456
1799,0.87220556,0.87662005
1800,0.87606835,0.87992513
1801,0.8759861,0.88064337
1802,0.86644435,0.870829
1803,0.87818164,0.88338196
1804,0.8672676,0.8712671
1805,0.87363684,0.87801003
1806,0.8646138,0.8693439
1807,0.8781594,0.8827745
1808,0.8788692,0.8830203
1809,0.89186275,0.89639354
1810,0.88856167,0.8929924
1811,0.902723,0.90773547
1812,0.8920276,0.8963187
1813,0.89241505,0.89709187
1814,0.88623166,0.89133906
1815,0.8805282,0.8845736
1816,0.881848,0.8864573
1817,0.8917258,0.89652824
1818,0.89156914,0.8951192
1819,0.8943779,0.8989996
1820,0.89211065,0.8972902
1821,0.894627,0.89908063
1822,0.8908746,0.89534664
1823,0.8936191,0.8984736
1824,0.88141537,0.8853787
1825,0.88624096,0.89112544
1826,0.87029135,0.8745837
1827,0.87771165,0.8822839
1828,0.8624855,0.8667139
1829,0.87337524,0.8780427
1830,0.8510027,0.8547913
1831,0.8569294,0.8617805
1832,0.83528507,0.83966684
1833,0.84751606,0.8520539
1834,0.8480226,0.85239995
1835,0.8421178,0.84532714
1836,0.8335924,0.8383846
1837,0.8290328,0.8342253
1838,0.83179396,0.83589625
1839,0.831215,0.83521116
1840,0.82628095,0.830479
1841,0.8224363,0.82681775
1842,0.8203825,0.82490957
1843,0.82319796,0.8276205
1844,0.8194777,0.8234199
1845,0.81413454,0.8183671
1846,0.7954505,0.7997297
1847,0.7999011,0.80499303
1848,0.7863623,0.7900498
1849,0.78577363,0.7895571
1850,0.77466834,0.77916646
1851,0.7757305,0.7798091
1852,0.7813917,0.7856078
1853,0.7864579,0.7903614
1854,0.7905245,0.7944778
1855,0.79233956,0.7967869
1856,0.8020578,0.8067428
1857,0.8086797,0.8128216
1858,0.70394385,0.70508695
1859,0.72937524,0.7396755
1860,0.69901514,0.70313895
1861,0.7184615,0.71702826
1862,0.6887382,0.6938274
1863,0.68908834,0.6935899
1864,0.6865249,0.6894623
1865,0.70391256,0.70890105
1866,0.6938024,0.6968448
1867,0.7076832,0.71139157
1868,0.70240206,0.70708454
1869,0.6977612,0.7010822
1870,0.67927295,0.68342495
1871,0.6878533,0.69326675
1872,0.6897752,0.6927632
1873,0.68711853,0.6896335
1874,0.6785233,0.6831714
1875,0.67134476,0.6755011
1876,0.6892507,0.69350195
1877,0.68945205,0.6925888
1878,0.6902367,0.6934004
1879,0.6835891,0.6882001
1880,0.6861058,0.6904874
1881,0.68682915,0.6904721
1882,0.70373464,0.70789766
1883,0.6942825,0.69719076
1884,0.7061591,0.71043754
1885,0.701569,0.7060431
1886,0.7181737,0.721987
1887,0.70990896,0.7134688
1888,0.706686,0.7108526
1889,0.70125127,0.7059008
1890,0.70450723,0.7084583
1891,0.6962913,0.69964445
1892,0.6975581,0.7017654
1893,0.6957896,0.69977736
1894,0.6955801,0.6990167
1895,0.6919642,0.69603217
1896,0.69513226,0.69937503
1897,0.69969046,0.70337844
1898,0.6946949,0.6981462
1899,0.6845967,0.688725
1900,0.67621756,0.6806897
1901,0.67669106,0.6807717
1902,0.6813544,0.68488264
1903,0.6773743,0.6804843
1904,0.6718756,0.67572033
1905,0.65663576,0.66074777
1906,0.6560283,0.6604495
1907,0.64432067,0.6478535
1908,0.6475575,0.6511822
1909,0.64027685,0.6437745
1910,0.63337,0.63659525
1911,0.6254915,0.6295991
1912,0.6259337,0.62996686
1913,0.6252443,0.6284014
1914,0.6109592,0.6140488
1915,0.61125267,0.6157533
1916,0.6150349,0.6187408
1917,0.6062969,0.60858166
1918,0.60190934,0.60607445
1919,0.59762645,0.60179865
1920,0.5906832,0.5934361
1921,0.5853356,0.5891813
1922,0.5817652,0.5855962
1923,0.56466573,0.5672006
1924,0.55631113,0.5604148
1925,0.5596576,0.56384706
1926,0.563424,0.5654248
1927,0.57060766,0.5735177
1928,0.5698552,0.5733464
1929,0.5708068,0.5739641
1930,0.58107525,0.58516216
1931,0.5730015,0.5759599
1932,0.5823159,0.5859951
1933,0.577143,0.5808177
1934,0.56496686,0.5676878
1935,0.56099313,0.5654489
1936,0.55891806,0.5626484
1937,0.56570154,0.5681877
1938,0.5619531,0.5649253
1939,0.56196684,0.5654582
1940,0.57164264,0.5752963
1941,0.5665006,0.56921643
1942,0.5626698,0.56621027
1943,0.5640769,0.56839716
1944,0.55624455,0.5589509
